Date,Open,High,Low,Close,Adj Close,Volume
2019-08-05,34.796947,34.879406,34.590805,34.632034,28.492884,13879597
2019-08-06,34.219749,34.632034,33.889919,34.384663,28.289360,17155487
2019-08-07,34.384663,34.632034,34.219749,34.343433,28.255442,11357740
2019-08-08,34.425892,34.632034,34.384663,34.549576,28.425039,10562264
2019-08-12,34.425892,34.961864,34.425892,34.549576,28.425039,7988960
2019-08-13,34.920635,35.126778,34.838177,34.879406,28.696402,15632161
2019-08-14,35.168007,35.168007,34.673264,34.673264,28.526806,11973341
2019-08-15,34.384663,34.961864,34.302204,34.549576,28.425039,12523416
2019-08-16,34.549576,35.868893,34.508347,35.580292,29.273043,24242030
2019-08-19,35.580292,35.951351,35.497833,35.745209,29.408726,16219619
2019-08-20,35.662750,35.786434,35.374149,35.374149,29.103443,14484355
2019-08-21,35.332920,35.786434,35.291691,35.374149,29.103443,10244182
2019-08-22,35.539063,35.745209,35.456608,35.539063,29.239126,9035884
2019-08-23,35.539063,35.703979,35.415379,35.539063,29.239126,6948257
2019-08-26,35.250462,35.662750,35.250462,35.456608,29.171284,9689165
2019-08-27,35.745209,35.868893,35.580292,35.868893,29.510487,19984925
2019-08-28,35.868893,36.033806,35.786434,36.033806,29.646166,7733817
2019-08-29,35.868893,35.910122,35.539063,35.580292,29.273043,10903279
2019-08-30,35.662750,35.992577,35.621521,35.992577,29.612244,12494717
2019-09-02,35.703979,35.992577,35.703979,35.868893,29.510487,3467481
2019-09-03,35.868893,36.033806,35.662750,35.662750,29.340887,8907082
2019-09-04,35.662750,35.951351,35.621521,35.827663,29.476564,9164206
2019-09-05,35.827663,36.281178,35.827663,36.239948,29.815765,18715472
2019-09-06,36.281178,36.322407,36.116264,36.281178,29.849686,8565402
2019-09-10,36.940838,37.146980,36.940838,37.023293,30.460249,21835241
2019-09-11,37.105751,37.105751,36.817150,37.064522,30.494169,9593349
2019-09-12,37.311893,37.353123,37.064522,37.105751,30.528088,12290546
2019-09-16,37.311893,37.435581,37.146980,37.353123,30.731609,15780979
2019-09-17,37.353123,37.559265,37.064522,37.559265,30.901209,17096259
2019-09-18,37.518036,37.600494,37.353123,37.600494,30.935131,13677264
2019-09-19,37.600494,37.600494,37.188210,37.270664,30.663771,9587772
2019-09-20,37.229439,37.353123,37.023293,37.229439,30.629850,21556393
2019-09-23,36.982063,37.105751,36.858379,36.982063,30.426327,7702365
2019-09-24,36.940838,37.105751,36.817150,37.105751,30.528088,9133651
2019-09-25,36.858379,36.899609,36.569778,36.611008,30.121046,13799064
2019-09-26,36.611008,36.899609,36.611008,36.775921,30.256723,11154043
2019-09-27,36.775921,36.899609,36.693466,36.734692,30.222807,7476624
2019-10-01,36.982063,37.105751,36.899609,37.105751,30.528088,10787633
2019-10-02,36.734692,36.982063,36.734692,36.899609,30.358488,5336081
2019-10-03,36.363636,36.528549,36.198723,36.363636,29.917526,8622728
2019-10-04,36.281178,36.487324,36.116264,36.281178,29.849686,7693439
2019-10-07,36.322407,36.404865,36.157494,36.281178,29.849686,6123943
2019-10-08,36.157494,36.858379,36.157494,36.528549,30.053207,10590343
2019-10-09,36.734692,36.817150,36.198723,36.198723,29.781849,9153320
2019-10-14,36.446095,36.940838,36.446095,36.940838,30.392410,11206062
2019-10-15,37.270664,37.270664,36.899609,37.064522,30.494169,8260022
2019-10-16,37.105751,37.311893,37.023293,37.311893,30.697689,14099996
2019-10-17,37.270664,37.353123,37.146980,37.353123,30.731609,8441324
2019-10-18,37.353123,37.435581,37.188210,37.311893,30.697689,12252969
2019-10-21,37.270664,37.435581,37.229439,37.435581,30.799450,7481773
2019-10-22,37.476807,37.559265,37.270664,37.518036,30.867285,8756154
2019-10-23,37.435581,37.435581,37.146980,37.270664,30.663771,7287716
2019-10-24,37.229439,37.559265,37.229439,37.559265,30.901209,9401747
2019-10-25,37.559265,37.600494,37.435581,37.518036,30.867285,6929272
2019-10-28,37.518036,37.559265,37.270664,37.353123,30.731609,5527771
2019-10-29,37.435581,37.476807,37.270664,37.476807,30.833366,11656689
2019-10-30,37.353123,37.476807,37.229439,37.476807,30.833366,9317749
2019-10-31,37.435581,37.435581,36.734692,36.734692,30.222807,21161323
2019-11-01,36.734692,36.940838,36.569778,36.734692,30.222807,8537287
2019-11-04,36.693466,37.064522,36.693466,37.064522,30.494169,11586668
2019-11-05,37.188210,37.394352,36.982063,37.064522,30.494169,14687192
2019-11-06,37.270664,38.095238,37.188210,37.806637,31.104731,47255644
2019-11-07,37.971554,38.136467,37.394352,37.518036,30.867285,30601714
2019-11-08,37.724178,37.765408,37.353123,37.600494,30.935131,14368380
2019-11-11,37.600494,37.600494,37.064522,37.270664,30.663771,14621383
2019-11-12,37.600494,37.847866,37.394352,37.559265,30.901209,14665886
2019-11-13,37.559265,37.600494,37.270664,37.353123,30.731609,8860628
2019-11-14,37.394352,37.435581,37.105751,37.188210,30.595928,8013654
2019-11-15,37.435581,37.435581,37.105751,37.353123,30.731609,9844963
2019-11-18,37.394352,37.600494,37.270664,37.600494,30.935131,9604424
2019-11-19,37.435581,37.559265,37.311893,37.559265,30.901209,13839637
2019-11-20,37.353123,37.476807,37.229439,37.476807,30.833366,13956317
2019-11-21,37.188210,37.188210,37.023293,37.146980,30.562010,13720545
2019-11-22,37.229439,37.353123,37.064522,37.353123,30.731609,9175503
2019-11-25,37.600494,38.054008,37.518036,38.012779,31.274330,38372062
2019-11-26,38.095238,38.260151,37.930325,37.930325,31.206491,55690843
2019-11-27,37.930325,38.054008,37.559265,37.806637,31.104731,22646823
2019-11-28,37.724178,37.724178,37.394352,37.435581,30.799450,19924034
2019-11-29,37.270664,37.311893,36.940838,36.940838,30.392410,19651457
2019-12-02,36.940838,36.940838,36.611008,36.940838,30.392410,14913345
2019-12-03,36.693466,37.023293,36.693466,37.023293,30.460249,9050701
2019-12-04,37.188210,37.188210,36.734692,36.940838,30.392410,14347898
2019-12-05,36.940838,37.518036,36.858379,37.518036,30.867285,23944656
2019-12-06,37.518036,37.518036,37.229439,37.476807,30.833366,10294350
2019-12-09,37.394352,37.518036,37.270664,37.476807,30.833366,9646189
2019-12-10,37.476807,37.559265,37.435581,37.559265,30.901209,12687763
2019-12-11,37.682953,38.012779,37.600494,37.889095,31.172573,23324055
2019-12-12,37.889095,38.054008,37.889095,37.971554,31.240412,22121830
2019-12-13,38.260151,38.878582,38.177696,38.878582,31.986656,49874764
2019-12-16,38.878582,38.878582,38.342609,38.425068,31.613533,55062
2019-12-17,38.342609,38.425068,38.095238,38.342609,31.545689,23081946
2019-12-18,38.383839,38.631210,38.301380,38.548752,31.715292,21936916
2019-12-19,38.631210,38.631210,38.425068,38.548752,31.715292,11722766
2019-12-20,38.425068,38.631210,38.342609,38.548752,31.715292,19031628
2019-12-23,38.548752,38.548752,38.218922,38.466293,31.647446,11072346
2019-12-24,38.342609,38.425068,38.301380,38.342609,31.545689,6018696
2019-12-25,38.342609,38.383839,38.177696,38.301380,31.511768,5110295
2019-12-26,38.301380,38.383839,38.260151,38.342609,31.545689,5390990
2019-12-27,38.507523,38.548752,38.301380,38.548752,31.715292,10896778
2019-12-30,38.507523,38.507523,38.342609,38.507523,31.681372,7765608
2019-12-31,38.383839,38.507523,38.260151,38.260151,31.477846,8036278
2020-01-02,38.425068,38.507523,38.177696,38.301380,31.511768,8189378
2020-01-03,38.342609,38.631210,38.301380,38.548752,31.715292,12459804
2020-01-06,38.383839,38.383839,38.095238,38.260151,31.477846,9459619
2020-01-07,38.260151,38.342609,38.054008,38.177696,31.410011,10120925
2020-01-08,38.012779,38.012779,37.765408,37.765408,31.070808,13727034
2020-01-09,37.847866,37.971554,37.847866,37.930325,31.206491,13032309
2020-01-10,37.971554,38.342609,37.971554,38.260151,31.477846,13409106
2020-01-13,38.383839,38.672440,38.342609,38.589981,31.749210,16444352
2020-01-14,38.672440,38.796124,38.631210,38.754894,31.884895,15084368
2020-01-15,38.796124,38.796124,38.425068,38.589981,31.749210,13730210
2020-01-16,38.589981,38.672440,38.425068,38.672440,31.817053,13030488
2020-01-17,38.754894,38.878582,38.672440,38.878582,31.986656,15080266
2020-01-20,38.878582,38.878582,38.754894,38.837353,31.952734,11483545
2020-01-30,37.930325,37.971554,36.775921,37.105751,30.528088,48646129
2020-01-31,37.105751,37.641724,36.940838,37.146980,30.562010,18051285
2020-02-03,35.703979,36.817150,35.703979,36.404865,29.951450,21895015
2020-02-04,38.878582,38.878582,37.146980,37.146980,30.562010,16295222
2020-02-05,37.188210,37.435581,36.734692,37.435581,30.799450,12091742
2020-02-06,37.600494,37.930325,37.518036,37.930325,31.206491,15653218
2020-02-07,37.435581,37.682953,37.270664,37.435581,30.799450,15284112
2020-02-10,36.899609,37.311893,36.899609,37.229439,30.629850,14436492
2020-02-11,37.765408,37.930325,37.724178,37.930325,31.206491,14026007
2020-02-12,38.383839,38.466293,38.177696,38.218922,31.443930,22235065
2020-02-13,38.260151,38.260151,37.889095,37.971554,31.240412,12640884
2020-02-14,37.930325,38.054008,37.889095,38.054008,31.308247,7485456
2020-02-17,37.847866,37.889095,37.641724,37.889095,31.172573,7927213
2020-02-18,37.765408,37.930325,37.682953,37.930325,31.206491,7572968
2020-02-19,37.930325,38.260151,37.847866,38.218922,31.443930,8714338
2020-02-20,38.177696,38.218922,37.847866,38.012779,31.274330,11519908
2020-02-21,37.559265,37.889095,37.559265,37.682953,31.002970,8237786
2020-02-24,37.353123,37.394352,37.023293,37.105751,30.528088,20792382
2020-02-25,36.693466,37.105751,36.693466,37.064522,30.494169,10980616
2020-02-26,36.693466,37.023293,36.528549,36.858379,30.324568,17244514
2020-02-27,36.775921,36.817150,36.569778,36.652237,30.154964,19123694
2020-03-02,36.033806,36.446095,35.951351,36.239948,29.815765,21576754
2020-03-03,36.363636,36.528549,36.363636,36.404865,29.951450,13198062
2020-03-04,36.322407,36.652237,36.281178,36.652237,30.154964,12794180
2020-03-05,37.270664,37.270664,36.940838,37.229439,30.629850,12093682
2020-03-06,37.023293,37.064522,36.363636,36.446095,29.985369,16778851
2020-03-09,35.786434,35.786434,34.920635,34.920635,28.730322,43678665
2020-03-10,34.632034,35.456608,34.632034,34.920635,28.730322,26978615
2020-03-11,34.920635,35.168007,34.755718,34.755718,28.594641,26481457
2020-03-12,34.549576,34.673264,33.312717,33.395176,27.475281,40572023
2020-03-13,31.746031,32.694290,30.467943,32.694290,26.898638,78958868
2020-03-16,32.941662,32.941662,31.333744,31.374973,25.813194,40715928
2020-03-17,30.797773,31.374973,30.509172,30.797773,25.338312,46426969
2020-03-18,30.839003,30.962688,30.261801,30.385487,24.999111,37043701
2020-03-19,29.684601,29.684601,28.736343,28.736343,23.642307,56872302
2020-03-20,29.024942,30.921459,29.024942,30.921459,25.440077,53532058
2020-03-23,29.396000,30.055658,29.024942,29.684601,24.422470,21268458
2020-03-24,30.014429,30.674088,29.890743,29.890743,24.592072,29569350
2020-03-25,30.632858,30.839003,30.179344,30.591631,25.168713,25545228
